rc_seg_ids,mics_ids
3C0204C0-4347-289D-7FD4-270895698AB1-A,30353
0B3BBE60-440B-6097-5BFB-7E9EABC8587D-A,30354
BB3FEB72-7343-749A-1047-D612E4F30D9F-A,30355
2B6C2103-25FB-6ECB-6E70-8B28E39042D7-A,30356
B051AA0F-3403-8E3A-23CE-DBEE1B0B67C1-A,30357
18C33E04-5D00-6963-53BF-1C1614FF38B9-A,30358
C2ED0E24-971E-2DEC-6FA7-08E3C441350C-A,30359
95DAF2BA-35AF-2DE0-080D-3E0632D07E81-A,30360
3C46C309-2625-97C5-98BB-FEBD0D586F5E-A,30361
302B29B5-50D8-2018-166A-7833E6A64770-A,30362
ABA57665-1F3D-9C07-1C89-348932257C4F-A,30363
9F6B46D6-9137-781C-5B3E-95A848D33515-A,30364
61BF07AD-499C-3977-382B-143C01AE767D-A,30365
EEA09EED-3981-3C43-4775-6DC9AAB43EA9-A,30366
A335CAF8-2FE6-2F27-5160-75BA6E5A8050-A,30367
3F500151-121F-0DAF-2F61-7BFB701F7450-A,30368
58CBD994-8435-37CB-8198-192B2F8A79BD-A,30369
098851F5-591B-1A87-5FDF-2044F8CF3BF2-A,30370
822274F4-463D-0974-9654-B8A173FF291D-A,30371
E5BC3297-1514-47B9-4E15-853599D459CC-A,30372
C61B7592-692E-1FF3-2B31-D777A1627268-A,30373
2FA0BCDE-61C3-373E-7808-617BA74E0C22-A,30374
2A32CF6D-6FBF-30A3-0B48-9BF027DA1B3B-A,30375
2B874AED-5F6B-3A3F-86E4-1DE48D177DE1-A,30376
406621B8-89B6-9C30-226D-BDF26298A294-A,30377
C9E850C9-0DA7-2F39-6C7A-52BBF9D67961-A,30378
F98058AC-8977-0F5F-5664-EBF989A97AA1-A,30379
AF154769-6409-1D01-0482-11C0172F3097-A,30380
BFDF5F36-7503-95A7-488E-F58BB2520F47-A,30381
C747A420-0337-747B-7831-0C20D31E1A1B-A,30382
8D09E03E-777C-5AC0-44FE-90CEE256618D-A,30383
6982E401-6208-4529-8CC5-56403B6075F3-A,30384
52AB18AC-0CA4-101A-5640-AF1230C43618-A,30385
DDFFA420-33E8-543E-5358-5529E4184AFF-A,30386
4DCAB806-3129-531B-851C-0A60F677973C-A,30387
0715CB77-484F-2E17-A275-43F763DA995A-A,30388
B156D383-7F4A-2CB6-7147-E476112C3D05-A,30389
EDDBC45E-436A-2833-9D2F-B997DB675AB0-A,30390
8355E520-9F8E-3BF4-5427-D5A533B770B0-A,30391
0DF0C5C1-5934-4213-1F28-A9B0909A9939-A,30392
8E56DF91-16A7-7020-7025-089048122AC2-A,30393
6E282E19-2168-A43F-0548-858C964B7B9B-A,30394
E6F54DD9-8FE1-0F70-4683-55BEE1FD4078-A,30395
DE0BEA17-7DAB-10B9-4952-6451883135A0-A,30396
BB87866D-8006-1FA4-3849-606DBDFE09A3-A,30397
126BF126-7972-38FB-2BFD-73EF50F614A2-A,30398
F24CEB0A-3819-0685-8E19-1C2C544D9395-A,30399
D570CD23-9FB1-8E4A-4F27-668106F9016E-A,30400
80B23C1B-0E92-36F5-867E-011E7B540B62-A,30401
10E73415-2780-326E-3644-1A14D3E32C19-A,30402
6481F81C-559C-3418-0A85-AAF817531FAC-A,30403
23BAB21F-9EE4-6F01-65C8-5B10EF882AFB-A,30404
BE16CEDC-6F40-02B1-546E-AD08DCE66020-A,30405
B5D562D1-7D1A-8595-962A-5BABA80378D6-A,30406
B8E62274-829F-89D2-47E7-0BEE223B56D8-A,30407
17DABABD-9382-735A-5590-4D2C7BC810A8-A,30408
B5F897A9-5A65-47E3-5356-0BC0C08644C8-A,30409
2E73602B-164E-369F-4F4D-71EC4365289B-A,30410
8A26B925-88F0-2835-61AF-D7D506237F98-A,30411
F3201644-46AD-265F-1823-014A6A629030-A,30412
982FA8BA-6F97-230D-7DA1-F762B6938D57-A,30413
B6C9B4F8-32F2-0969-56FC-510D3A2E7110-A,30414
1CFFDEC4-1DB1-43C7-5DC7-88AB1E621E0A-A,30415
8C843320-3796-8F0E-2A1C-E9E33149053A-A,30416
2ABDFF07-515E-8290-3BE0-DA7332215636-A,30417
953AC052-10CB-197D-4A5A-76FB6F469C8C-A,30418
8D73B771-78CA-001A-98DE-31E7C161165F-A,30419
4F3AED6C-2177-48D9-03C6-E2EB2C70A4FA-A,30420
2A68B290-0D8A-6B6C-96CC-5941B7A05250-A,30421
8ED4E747-97C2-338B-1E73-6E5643FE66D2-A,30422
59859972-40A6-5AC5-194F-F9C06E9C0061-A,30423
5F86BF98-4CED-27CE-8BEA-1F10CD921CEE-A,30424
3E552460-56F6-8F80-3CA4-C1D00EBD6E17-A,30425
BF68C61D-172F-7802-3E82-90AFC6FB071D-A,30426
44793D68-0D4F-9CE7-0EEF-EE72009271FD-A,30427
F0D0F250-A503-41A7-1F28-F1BECD3F8930-A,30428
99AA3050-2E44-107C-3A39-FD3D703AA271-A,30429
00635E1F-1187-A005-4455-D310E63A9311-A,30430
CD95EE1B-71FE-21E9-965F-128DDBC02F40-A,30431
1805CCE7-8F40-3DB4-2768-60E25A3727B4-A,30432
A6355C93-957C-A2BA-5504-FDB5B7EB390B-A,30433
496C47B6-92F1-5698-8F45-A7C19D1E5A92-A,30434
B56DB8F2-46DA-12A7-A0EB-BB4B1F36A07E-A,30435
A534C40A-1116-345B-5D2E-A97548DD30CA-A,30436
53140929-2475-506F-432E-E3E494211A95-A,30437
B5C7E09D-1D18-A2D2-040E-405525871080-A,30438
4CA89D4F-1F28-85CA-8F90-9BDBD3BB9B6C-A,30439
CF74ABDE-57C5-3874-021C-21CC44B16B6E-A,30440
E260A0FC-9AC0-912D-26F2-56ECB4DE756C-A,30441
197D7E67-498C-A3B1-73E2-BAFA28764086-A,30442
8753BCF5-4780-6BEE-0447-18C61C4819C6-A,30443
BE0BE572-9244-15C8-9542-24A8FEF87F09-A,30444
50E3C841-13BD-1D25-1AE2-C9E2FC74A05C-A,30445
51419B65-5B65-6A9C-24C0-060EEB614B4C-A,30446
0FB48B48-839A-A2BC-A09E-BE41671E2CCE-A,30447
39DC913B-028E-51F8-6D69-F0105F60964E-A,30448
B2C98EDF-2AC5-2BD1-1610-A9CDAF4C69A8-A,30449
B82408A3-8F05-9A82-68AF-84F983DB6EF0-A,30450
D39FFF3A-67F6-3798-A2AD-F4979BA06A33-A,30451
1214BD31-926F-6902-A5AE-A2E4B3B44EFC-A,30452
205A9D43-7189-1798-4993-AF27A51B3550-A,30453
6E021D99-5C46-17D7-34A2-C144045606A5-A,30454
C755C09D-A553-4C25-9827-4D8A4B977712-A,30455
FF2295E0-23A2-3CED-010F-C443DFF95A8E-A,30456
0DB967CB-4CBC-8C92-4B6A-CDE7765C165C-A,30457
59BCE7E3-5187-7533-5956-B2FCAE016907-A,30458
D8DF5AB3-8779-132A-36FA-05BBE42A0BF7-A,30459
0EEC95DA-698D-5DF4-7C72-FFA98E753986-A,30460
28A35B91-46B4-1DB1-2328-7F0AAEB7307C-A,30461
12335B53-9D79-6301-8021-6B5A20E0A5A2-A,30462
4EF369A3-2E6D-53C9-0129-951CDAD47BC3-A,30463
E54DB68C-2F17-4121-381A-00D560171009-A,30464
17361118-4FD6-1B41-90D2-5EA4FB8E4297-A,30465
19008236-03D2-4613-6595-2CA38A541B61-A,30466
0E5CCD1B-786B-8D03-8AE0-695CE13B7507-A,30467
5BD59EF8-220E-331C-5A67-9A751B655177-A,30468
B2B87A09-6BEE-92F5-102F-59735D34539B-A,30469
11FDAC8C-729B-8F70-939E-3A5CD67B6ADF-A,30470
80E5D686-4AC2-3D20-40E7-256011CE7FAE-A,30471
4BCCD475-2F20-8B23-499B-A292DDFC600F-A,30472
996813E1-4892-095D-0830-E4F355AF0E63-A,30473
E288A16F-4F5F-89CE-A5C1-ECB6DF071973-A,30474
18C77950-3E64-8F87-94DA-00B8227E1598-A,30475
8D7CEAA9-2133-5117-5515-2FC74A6E06BD-A,30476
324A14A8-48B3-826E-41F4-FCFE191D6967-A,30477
E38DCD02-5F7B-8C5E-8195-D2439D1E4B02-A,30478
AB9C7B8B-3E77-3E55-17FD-2221920734A0-A,30479
77BCB3DF-9D90-52A5-42F0-222FBAEDA79E-A,30480
7E009D9A-2DA1-9742-5988-E1E7BEC73CB7-A,30481
91567306-788A-303D-42E3-EAEE576D288A-A,30482
1FD8A574-719D-97CA-813D-1004DB0532E6-A,30483
6AC0706B-70BD-12EF-12D1-23286F2C84AD-A,30484
4FA3EA0C-34CA-2341-144E-D2226F173BEF-A,30485
641ADC8E-0BE2-6286-02FD-4737D2730585-A,30486
27C3F158-85A8-058D-9512-91FBA0E91078-A,30487
312DFE51-0D19-7245-43C9-86CABD41526C-A,30488
C89F7FDD-7EAC-426A-37E3-3A659558150A-A,30489
BC588953-0F7F-4CDA-250F-96B681C45AD3-A,30490
04F9BBC8-7C87-8F37-97FB-9E59E2680225-A,30491
42750AB7-4D75-7DB5-64AC-BA2F41950A9B-A,30492
32935E0A-A339-367E-6849-17590F1C2E0F-A,30493
0DEC5F3B-01ED-891F-5C04-70DAB72C9235-A,30494
8F6BF3D9-5D71-7C4E-23E5-2EBB279D3F71-A,30495
316B400D-22E0-97E9-1E71-29740ECF3BE6-A,30496
92392F9A-326E-2820-9274-83C45BCDA41D-A,30497
B4F0DA3D-532B-A75A-5EE3-62F6D19077D7-A,30498
FAEA4ADD-4595-7971-9128-1693B38E58D6-A,30499
D22C7805-45AF-1727-8440-C886DD9F4492-A,30500
8E4D7825-61FE-8960-1EC0-AE41CDDC2CEC-A,30501
1F603C88-5560-2F2A-2C63-0E8B6F981BDC-A,30502
162D63E9-868C-57D9-5D86-36C5B37D249F-A,30503
E23EEA63-8278-8E54-580C-A9B33D077B4B-A,30504
857CC67C-1D58-2D20-74D9-B175B88144D3-A,30505
367ABF03-5BDE-A472-8778-E2D79D61A57B-A,30506
FE6604EF-5AF2-5B93-53E4-A93A6E428BE7-A,30507
3DFB5C2B-0641-9190-7622-4CF4C2CF602A-A,30508
EE54E321-2856-8F04-223F-09C9A31C942B-A,30509
32F0C06B-7682-5ACC-91D2-3CAD05593E3B-A,30510
82504566-7148-3E0B-A555-BF7F75C50C1F-A,30511
EE395189-6276-0DE4-462E-930D3A722D00-A,30512
5C3A01AB-58A8-599E-4CBC-A3AB75F876E6-A,30513
46D0F5FB-2D79-4430-0FBA-F7881FEF5E6F-A,30514
AFCAC020-4C48-5890-7C4C-EF67D5F29D68-A,30515
993F3D22-06FC-588B-5FCE-7F5ED5522A2D-A,30516
C45FEEAA-A34F-6E18-4150-BD50ABFE1A8D-A,30517
C83A9AC8-8452-6689-475E-BAEC64979301-A,30518
46F1C13C-A312-67AA-405C-08B1441A248E-A,30519
21F6AF0A-8FCB-0779-2B8B-338A5C1934C8-A,30520
DDC74249-82F4-8807-74F6-16FD82260F06-A,30521
C7D3A0E8-88A0-3A5D-3691-8F047861A07D-A,30522
0DBE7718-1CD4-06FB-5D24-4EAD517C879B-A,30523
8064861F-3523-9217-6BC3-CFD15CFA1534-A,30524
B73E8E1E-92C6-375B-512F-2CD0280C47C0-A,30525
3E02DF9F-8363-A415-16F3-83865E943B39-A,30526
3F2A22E0-2D2C-990B-5D87-50EE97D05AA9-A,30527
1E651F7D-4DC3-7F2E-7200-233C5C511FEB-A,30528
DE678E0A-8EE3-09EA-9857-750FEF725C9E-A,30529
39EE454A-769D-251B-1287-73DBA921799D-A,30530
90D547C4-8B4B-9AFB-5EF3-9DF9EC64403D-A,30531
43AC8618-861B-5016-4030-56850544746F-A,30532
B2C058EF-88CF-37E2-06DC-DE007C1F64D4-A,30533
BD3D066E-6C57-5461-8E9B-338DA7FD2B60-A,30534
8A32DB43-04AE-25D8-7CC4-AAFB8E0B1B57-A,30535
5C0AA396-8AC4-8902-4D3C-FCC458F49F51-A,30536
BFB08E4C-7CB9-360C-3FEA-0638F447A04D-A,30537
2F9DCD7E-1958-73F4-2037-ADF5996413C0-A,30538
28377502-8C25-63BD-8B51-8B8056142004-A,30539
22F36F9A-7F60-477B-5367-34E4DE463E83-A,30540
389A89E0-2BCC-1BE7-7979-EA7F3055456C-A,30541
9510EB56-164D-75AC-82E4-C430D99E0046-A,30542
088C7F32-1C27-4B31-053B-5432E8184755-A,30543
FF4B2075-A232-138D-0891-C6D8D3B82199-A,30544
F1F0907F-A210-5EE6-38D5-0426EB19896A-A,30545
F1F68722-8E3F-75DB-8DF7-F45913C016C3-A,30546
97476523-276C-528D-2EBF-439CE1CA0B00-A,30547
1A76598E-A6BE-4E51-33BD-67945C2242C4-A,30548
724E011B-7333-7CF4-6C70-12F4F15E1956-A,30549
87E0CDE2-A0B3-9745-A0E9-150070912CFD-A,30550
FA24C5EE-6747-073B-2055-0BEC0BA676F6-A,30551
FDAE5E5B-2372-8DB7-1E46-8ECBB23A4BF5-A,30552
F6948556-3496-A0F6-8F58-0D86523C39BA-A,30553
D62A23C1-9031-1796-7E99-AFF1C7705389-A,30554
B447A21E-88EC-3650-347D-D8BB87534CC6-A,30555
C0993F11-48AD-213A-A489-89755620008D-A,30556
840D416E-0EB9-A183-28CE-F33B8F163993-A,30557
